date,region,ticket_category,complaint_tickets,total_tickets,shipped_orders_hint,customer_email,ticket_body,ingested_at
2026-04-07,South,billing,2,2,502,cust6874@example.com,billing issue reported,2026-04-07T23:45:00+05:30
2026-04-07,South,product_query,0,2,502,cust9015@example.com,product query issue reported,2026-04-07T23:45:00+05:30
2026-04-07,East,late_delivery,1,1,346,cust4152@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-07T23:45:00+05:30
2026-04-07,East,damaged_item,0,0,346,cust2236@example.com,damaged item issue reported,2026-04-07T23:45:00+05:30
2026-04-07,East,billing,0,0,346,cust6585@example.com,billing issue reported,2026-04-07T23:45:00+05:30
2026-04-07,East,product_query,0,2,346,cust2067@example.com,product query issue reported,2026-04-07T23:45:00+05:30
2026-04-07,West,late_delivery,4,4,456,cust467@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-07T23:45:00+05:30
2026-04-07,West,damaged_item,1,1,456,cust3859@example.com,damaged item issue reported,2026-04-07T23:45:00+05:30
2026-04-07,West,billing,2,2,456,cust2297@example.com,billing issue reported,2026-04-07T23:45:00+05:30
2026-04-07,West,product_query,0,2,456,cust838@example.com,product query issue reported,2026-04-07T23:45:00+05:30
2026-04-08,North,late_delivery,5,5,593,cust9278@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-08T23:45:00+05:30
2026-04-08,North,damaged_item,2,2,593,cust7830@example.com,damaged item issue reported,2026-04-08T23:45:00+05:30
2026-04-08,North,billing,1,1,593,cust3586@example.com,billing issue reported,2026-04-08T23:45:00+05:30
2026-04-08,North,product_query,0,3,593,cust1174@example.com,product query issue reported,2026-04-08T23:45:00+05:30
2026-04-08,South,late_delivery,6,6,503,cust3916@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-08T23:45:00+05:30
2026-04-08,South,damaged_item,1,1,503,cust8644@example.com,damaged item issue reported,2026-04-08T23:45:00+05:30
2026-04-08,South,billing,2,2,503,cust8178@example.com,billing issue reported,2026-04-08T23:45:00+05:30
2026-04-08,South,product_query,0,1,503,cust6524@example.com,product query issue reported,2026-04-08T23:45:00+05:30
2026-04-08,East,late_delivery,1,1,346,cust700@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-08T23:45:00+05:30
2026-04-08,East,damaged_item,2,2,346,cust7548@example.com,damaged item issue reported,2026-04-08T23:45:00+05:30
2026-04-08,East,billing,3,3,346,cust9435@example.com,billing issue reported,2026-04-08T23:45:00+05:30
2026-04-08,East,product_query,0,0,346,cust4056@example.com,product query issue reported,2026-04-08T23:45:00+05:30
2026-04-08,West,late_delivery,1,1,456,cust2275@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-08T23:45:00+05:30
2026-04-08,West,damaged_item,3,3,456,cust4710@example.com,damaged item issue reported,2026-04-08T23:45:00+05:30
2026-04-08,West,billing,2,2,456,cust7157@example.com,billing issue reported,2026-04-08T23:45:00+05:30
2026-04-08,West,product_query,0,1,456,cust9203@example.com,product query issue reported,2026-04-08T23:45:00+05:30
2026-04-09,North,late_delivery,3,3,593,cust2990@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-09T23:45:00+05:30
2026-04-09,North,damaged_item,2,2,593,cust8400@example.com,damaged item issue reported,2026-04-09T23:45:00+05:30
2026-04-09,North,billing,2,2,593,cust9226@example.com,billing issue reported,2026-04-09T23:45:00+05:30
2026-04-09,North,product_query,0,1,593,cust5098@example.com,product query issue reported,2026-04-09T23:45:00+05:30
2026-04-09,South,late_delivery,4,4,503,cust6634@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-09T23:45:00+05:30
2026-04-09,South,damaged_item,2,2,503,cust2748@example.com,damaged item issue reported,2026-04-09T23:45:00+05:30
2026-04-09,South,billing,3,3,503,cust341@example.com,billing issue reported,2026-04-09T23:45:00+05:30
2026-04-09,South,product_query,0,1,503,cust1738@example.com,product query issue reported,2026-04-09T23:45:00+05:30
2026-04-09,East,late_delivery,2,2,346,cust1104@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-09T23:45:00+05:30
2026-04-09,East,damaged_item,0,0,346,cust9801@example.com,damaged item issue reported,2026-04-09T23:45:00+05:30
2026-04-09,East,billing,0,0,346,cust7094@example.com,billing issue reported,2026-04-09T23:45:00+05:30
2026-04-09,East,product_query,0,2,346,cust6348@example.com,product query issue reported,2026-04-09T23:45:00+05:30
2026-04-09,West,late_delivery,1,1,456,cust3472@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-09T23:45:00+05:30
2026-04-09,West,damaged_item,1,1,456,cust5435@example.com,damaged item issue reported,2026-04-09T23:45:00+05:30
2026-04-09,West,billing,3,3,456,cust1489@example.com,billing issue reported,2026-04-09T23:45:00+05:30
2026-04-09,West,product_query,0,0,456,cust9686@example.com,product query issue reported,2026-04-09T23:45:00+05:30
2026-04-10,North,late_delivery,3,3,594,cust4474@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-10T23:45:00+05:30
2026-04-10,North,damaged_item,0,0,594,cust5865@example.com,damaged item issue reported,2026-04-10T23:45:00+05:30
2026-04-10,North,billing,2,2,594,cust4795@example.com,billing issue reported,2026-04-10T23:45:00+05:30
2026-04-10,North,product_query,0,2,594,cust4752@example.com,product query issue reported,2026-04-10T23:45:00+05:30
2026-04-10,South,late_delivery,2,2,503,cust7565@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-10T23:45:00+05:30
2026-04-10,South,damaged_item,1,1,503,cust1652@example.com,damaged item issue reported,2026-04-10T23:45:00+05:30
2026-04-10,South,billing,2,2,503,cust1713@example.com,billing issue reported,2026-04-10T23:45:00+05:30
2026-04-10,South,product_query,0,2,503,cust3291@example.com,product query issue reported,2026-04-10T23:45:00+05:30
2026-04-10,East,late_delivery,2,2,346,cust954@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-10T23:45:00+05:30
2026-04-10,East,damaged_item,2,2,346,cust58@example.com,damaged item issue reported,2026-04-10T23:45:00+05:30
2026-04-10,East,billing,0,0,346,cust6319@example.com,billing issue reported,2026-04-10T23:45:00+05:30
2026-04-10,East,product_query,0,2,346,cust7490@example.com,product query issue reported,2026-04-10T23:45:00+05:30
2026-04-10,West,late_delivery,3,3,456,cust3726@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-10T23:45:00+05:30
2026-04-10,West,damaged_item,2,2,456,cust1332@example.com,damaged item issue reported,2026-04-10T23:45:00+05:30
2026-04-10,West,billing,0,0,456,cust2554@example.com,billing issue reported,2026-04-10T23:45:00+05:30
2026-04-10,West,product_query,0,1,456,cust3523@example.com,product query issue reported,2026-04-10T23:45:00+05:30
2026-04-11,North,late_delivery,8,8,703,cust6854@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-11T23:45:00+05:30
2026-04-11,North,damaged_item,3,3,703,cust2536@example.com,damaged item issue reported,2026-04-11T23:45:00+05:30
2026-04-11,North,billing,0,0,703,cust7743@example.com,billing issue reported,2026-04-11T23:45:00+05:30
2026-04-11,North,product_query,0,3,703,cust2813@example.com,product query issue reported,2026-04-11T23:45:00+05:30
2026-04-11,South,late_delivery,7,7,596,cust494@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-11T23:45:00+05:30
2026-04-11,South,damaged_item,0,0,596,cust8501@example.com,damaged item issue reported,2026-04-11T23:45:00+05:30
2026-04-11,South,billing,1,1,596,cust5663@example.com,billing issue reported,2026-04-11T23:45:00+05:30
2026-04-11,South,product_query,0,5,596,cust2121@example.com,product query issue reported,2026-04-11T23:45:00+05:30
2026-04-11,East,late_delivery,1,1,410,cust2010@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-11T23:45:00+05:30
2026-04-11,East,damaged_item,1,1,410,cust9574@example.com,damaged item issue reported,2026-04-11T23:45:00+05:30
2026-04-11,East,billing,0,0,410,cust1277@example.com,billing issue reported,2026-04-11T23:45:00+05:30
2026-04-11,East,product_query,0,3,410,cust7945@example.com,product query issue reported,2026-04-11T23:45:00+05:30
2026-04-11,West,late_delivery,2,2,540,cust183@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-11T23:45:00+05:30
2026-04-11,West,damaged_item,0,0,540,cust3501@example.com,damaged item issue reported,2026-04-11T23:45:00+05:30
2026-04-11,West,billing,2,2,540,cust1035@example.com,billing issue reported,2026-04-11T23:45:00+05:30
2026-04-11,West,product_query,0,3,540,cust6595@example.com,product query issue reported,2026-04-11T23:45:00+05:30
2026-04-12,North,late_delivery,6,6,703,cust5006@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-12T23:45:00+05:30
2026-04-12,North,damaged_item,0,0,703,cust1712@example.com,damaged item issue reported,2026-04-12T23:45:00+05:30
2026-04-12,North,billing,2,2,703,cust2018@example.com,billing issue reported,2026-04-12T23:45:00+05:30
2026-04-12,North,product_query,0,4,703,cust2113@example.com,product query issue reported,2026-04-12T23:45:00+05:30
2026-04-12,South,late_delivery,3,3,596,cust1276@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-12T23:45:00+05:30
2026-04-12,South,damaged_item,2,2,596,cust510@example.com,damaged item issue reported,2026-04-12T23:45:00+05:30
2026-04-12,South,billing,1,1,596,cust9485@example.com,billing issue reported,2026-04-12T23:45:00+05:30
2026-04-12,South,product_query,0,3,596,cust4094@example.com,product query issue reported,2026-04-12T23:45:00+05:30
2026-04-12,East,late_delivery,3,3,410,cust3155@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-12T23:45:00+05:30
2026-04-12,East,damaged_item,0,0,410,cust3169@example.com,damaged item issue reported,2026-04-12T23:45:00+05:30
2026-04-12,East,billing,1,1,410,cust5497@example.com,billing issue reported,2026-04-12T23:45:00+05:30
2026-04-12,East,product_query,0,1,410,cust3384@example.com,product query issue reported,2026-04-12T23:45:00+05:30
2026-04-12,West,late_delivery,3,3,540,cust8415@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-12T23:45:00+05:30
2026-04-12,West,damaged_item,4,4,540,cust6462@example.com,damaged item issue reported,2026-04-12T23:45:00+05:30
2026-04-12,West,billing,2,2,540,cust6912@example.com,billing issue reported,2026-04-12T23:45:00+05:30
2026-04-12,West,product_query,0,0,540,cust8098@example.com,product query issue reported,2026-04-12T23:45:00+05:30
2026-04-13,North,late_delivery,6,6,594,cust8456@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-13T23:45:00+05:30
2026-04-13,North,damaged_item,2,2,594,cust1624@example.com,damaged item issue reported,2026-04-13T23:45:00+05:30
2026-04-13,North,billing,2,2,594,cust2514@example.com,billing issue reported,2026-04-13T23:45:00+05:30
2026-04-13,North,product_query,0,1,594,cust6975@example.com,product query issue reported,2026-04-13T23:45:00+05:30
2026-04-13,South,late_delivery,0,0,503,cust8044@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-13T23:45:00+05:30
2026-04-13,South,damaged_item,0,0,503,cust2887@example.com,damaged item issue reported,2026-04-13T23:45:00+05:30
2026-04-13,South,billing,4,4,503,cust3075@example.com,billing issue reported,2026-04-13T23:45:00+05:30
2026-04-13,South,product_query,0,1,503,cust2371@example.com,product query issue reported,2026-04-13T23:45:00+05:30
2026-04-13,East,late_delivery,8,8,347,cust7895@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-13T23:45:00+05:30
2026-04-13,East,damaged_item,1,1,347,cust5096@example.com,damaged item issue reported,2026-04-13T23:45:00+05:30
2026-04-13,East,billing,1,1,347,cust7230@example.com,billing issue reported,2026-04-13T23:45:00+05:30
2026-04-13,East,product_query,0,2,347,cust2800@example.com,product query issue reported,2026-04-13T23:45:00+05:30
2026-04-13,West,late_delivery,2,2,457,cust5393@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-13T23:45:00+05:30
2026-04-13,West,damaged_item,1,1,457,cust7353@example.com,damaged item issue reported,2026-04-13T23:45:00+05:30
2026-04-14,West,billing,0,0,457,cust7902@example.com,billing issue reported,2026-04-13T23:45:00+05:30
2026-04-13,West,product_query,0,3,457,cust419@example.com,product query issue reported,2026-04-13T23:45:00+05:30
2026-04-14,North,late_delivery,1,1,725,cust1783@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-14T23:45:00+05:30
2026-04-14,North,damaged_item,4,4,725,cust4263@example.com,damaged item issue reported,2026-04-14T23:45:00+05:30
2026-04-14,North,billing,2,2,725,cust4977@example.com,billing issue reported,2026-04-14T23:45:00+05:30
2026-04-14,North,product_query,0,1,725,cust9544@example.com,product query issue reported,2026-04-14T23:45:00+05:30
2026-04-14,South,late_delivery,3,3,615,cust8555@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-14T23:45:00+05:30
2026-04-14,South,damaged_item,1,1,615,cust7081@example.com,damaged item issue reported,2026-04-14T23:45:00+05:30
2026-04-14,South,billing,2,2,615,cust4920@example.com,billing issue reported,2026-04-14T23:45:00+05:30
2026-04-14,South,product_query,0,3,615,cust5056@example.com,product query issue reported,2026-04-14T23:45:00+05:30
2026-04-14,East,late_delivery,4,4,423,cust1276@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-14T23:45:00+05:30
2026-04-14,East,damaged_item,0,0,423,cust8852@example.com,damaged item issue reported,2026-04-14T23:45:00+05:30
2026-04-14,East,billing,3,3,423,cust4071@example.com,billing issue reported,2026-04-14T23:45:00+05:30
2026-04-14,East,product_query,0,3,423,cust1752@example.com,product query issue reported,2026-04-14T23:45:00+05:30
2026-04-14,West,late_delivery,3,3,557,cust3462@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-14T23:45:00+05:30
2026-04-14,West,damaged_item,1,1,557,cust1894@example.com,damaged item issue reported,2026-04-14T23:45:00+05:30
2026-04-14,West,billing,2,2,557,cust4115@example.com,billing issue reported,2026-04-14T23:45:00+05:30
2026-04-14,West,product_query,0,2,557,cust3@example.com,product query issue reported,2026-04-14T23:45:00+05:30
2026-04-15,North,late_delivery,9,9,595,cust5177@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-15T23:45:00+05:30
2026-04-15,North,damaged_item,2,2,595,cust6079@example.com,damaged item issue reported,2026-04-15T23:45:00+05:30
2026-04-15,North,billing,5,5,595,cust7209@example.com,billing issue reported,2026-04-15T23:45:00+05:30
2026-04-15,North,product_query,0,2,595,cust276@example.com,product query issue reported,2026-04-15T23:45:00+05:30
2026-04-15,South,late_delivery,3,3,504,cust1616@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-15T23:45:00+05:30
2026-04-15,South,damaged_item,5,5,504,cust8086@example.com,damaged item issue reported,2026-04-15T23:45:00+05:30
2026-04-15,South,billing,1,1,504,cust9893@example.com,billing issue reported,2026-04-15T23:45:00+05:30
2026-04-15,South,product_query,0,3,504,cust8188@example.com,product query issue reported,2026-04-15T23:45:00+05:30
2026-04-15,East,late_delivery,2,2,347,cust9337@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-15T23:45:00+05:30
2026-04-15,East,damaged_item,1,1,347,cust484@example.com,damaged item issue reported,2026-04-15T23:45:00+05:30
2026-04-15,East,billing,0,0,347,cust7322@example.com,billing issue reported,2026-04-15T23:45:00+05:30
2026-04-15,East,product_query,0,1,347,cust1107@example.com,product query issue reported,2026-04-15T23:45:00+05:30
2026-04-15,West,late_delivery,4,4,457,cust3618@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-15T23:45:00+05:30
2026-04-15,West,damaged_item,1,1,457,cust3087@example.com,damaged item issue reported,2026-04-15T23:45:00+05:30
2026-04-15,West,billing,0,0,457,cust488@example.com,billing issue reported,2026-04-15T23:45:00+05:30
2026-04-15,West,product_query,0,3,457,cust6843@example.com,product query issue reported,2026-04-15T23:45:00+05:30
2026-04-16,North,late_delivery,2,2,595,cust6565@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-16T23:45:00+05:30
2026-04-16,North,damaged_item,1,1,595,cust5191@example.com,damaged item issue reported,2026-04-16T23:45:00+05:30
2026-04-16,North,billing,0,0,595,cust5653@example.com,billing issue reported,2026-04-16T23:45:00+05:30
2026-04-16,North,product_query,0,3,595,cust2353@example.com,product query issue reported,2026-04-16T23:45:00+05:30
2026-04-16,South,late_delivery,3,3,504,cust6077@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-16T23:45:00+05:30
2026-04-16,South,damaged_item,1,1,504,cust4675@example.com,damaged item issue reported,2026-04-16T23:45:00+05:30
2026-04-16,South,billing,1,1,504,cust5542@example.com,billing issue reported,2026-04-16T23:45:00+05:30
2026-04-16,South,product_query,0,3,504,cust9878@example.com,product query issue reported,2026-04-16T23:45:00+05:30
2026-04-16,East,late_delivery,4,4,347,cust8400@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-16T23:45:00+05:30
2026-04-16,East,damaged_item,0,0,347,cust596@example.com,damaged item issue reported,2026-04-16T23:45:00+05:30
2026-04-16,East,billing,1,1,347,cust1091@example.com,billing issue reported,2026-04-16T23:45:00+05:30
2026-04-16,East,product_query,0,2,347,cust5255@example.com,product query issue reported,2026-04-16T23:45:00+05:30
2026-04-16,West,late_delivery,1,1,457,cust8147@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-16T23:45:00+05:30
2026-04-16,West,damaged_item,0,0,457,cust2075@example.com,damaged item issue reported,2026-04-16T23:45:00+05:30
2026-04-16,West,billing,0,0,457,cust2548@example.com,billing issue reported,2026-04-16T23:45:00+05:30
2026-04-16,West,product_query,0,3,457,cust7546@example.com,product query issue reported,2026-04-16T23:45:00+05:30
2026-04-17,North,late_delivery,0,0,595,cust3429@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-17T23:45:00+05:30
2026-04-17,North,damaged_item,1,1,595,cust2667@example.com,damaged item issue reported,2026-04-17T23:45:00+05:30
2026-04-18,North,billing,0,0,595,cust7274@example.com,billing issue reported,2026-04-17T23:45:00+05:30
2026-04-17,North,product_query,0,3,595,cust2869@example.com,product query issue reported,2026-04-17T23:45:00+05:30
2026-04-17,South,late_delivery,5,5,504,cust1887@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-17T23:45:00+05:30
2026-04-17,South,damaged_item,4,4,504,cust3806@example.com,damaged item issue reported,2026-04-17T23:45:00+05:30
2026-04-17,South,billing,1,1,504,cust464@example.com,billing issue reported,2026-04-17T23:45:00+05:30
2026-04-17,South,product_query,0,4,504,cust1200@example.com,product query issue reported,2026-04-17T23:45:00+05:30
2026-04-17,East,late_delivery,3,3,347,cust5858@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-17T23:45:00+05:30
2026-04-17,East,damaged_item,2,2,347,cust1167@example.com,damaged item issue reported,2026-04-17T23:45:00+05:30
2026-04-17,East,billing,1,1,347,cust9506@example.com,billing issue reported,2026-04-17T23:45:00+05:30
2026-04-17,East,product_query,0,6,347,cust9816@example.com,product query issue reported,2026-04-17T23:45:00+05:30
2026-04-17,West,late_delivery,3,3,457,cust1110@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-17T23:45:00+05:30
2026-04-17,West,damaged_item,1,1,457,cust2675@example.com,damaged item issue reported,2026-04-17T23:45:00+05:30
2026-04-17,West,billing,1,1,457,cust2394@example.com,billing issue reported,2026-04-17T23:45:00+05:30
2026-04-17,West,product_query,0,2,457,cust6499@example.com,product query issue reported,2026-04-17T23:45:00+05:30
2026-04-18,North,late_delivery,7,7,705,cust8185@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-18T23:45:00+05:30
2026-04-18,North,damaged_item,1,1,705,cust9394@example.com,damaged item issue reported,2026-04-18T23:45:00+05:30
2026-04-18,North,billing,6,6,705,cust5960@example.com,billing issue reported,2026-04-18T23:45:00+05:30
2026-04-18,North,product_query,0,8,705,cust2444@example.com,product query issue reported,2026-04-18T23:45:00+05:30
2026-04-18,South,late_delivery,5,5,597,cust3685@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-18T23:45:00+05:30
2026-04-18,South,damaged_item,0,0,597,cust5531@example.com,damaged item issue reported,2026-04-18T23:45:00+05:30
2026-04-18,South,billing,0,0,597,cust7373@example.com,billing issue reported,2026-04-18T23:45:00+05:30
2026-04-18,South,product_query,0,5,597,cust3756@example.com,product query issue reported,2026-04-18T23:45:00+05:30
2026-04-18,East,late_delivery,1,1,411,cust9336@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-18T23:45:00+05:30
2026-04-18,East,damaged_item,0,0,411,cust6171@example.com,damaged item issue reported,2026-04-18T23:45:00+05:30
2026-04-18,East,billing,0,0,411,cust6177@example.com,billing issue reported,2026-04-18T23:45:00+05:30
2026-04-18,East,product_query,0,1,411,cust8019@example.com,product query issue reported,2026-04-18T23:45:00+05:30
2026-04-18,West,late_delivery,2,2,542,cust8353@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-18T23:45:00+05:30
2026-04-18,West,damaged_item,0,0,542,cust8177@example.com,damaged item issue reported,2026-04-18T23:45:00+05:30
2026-04-18,West,billing,1,1,542,cust4251@example.com,billing issue reported,2026-04-18T23:45:00+05:30
2026-04-18,West,product_query,0,4,542,cust1755@example.com,product query issue reported,2026-04-18T23:45:00+05:30
2026-04-19,North,late_delivery,4,4,705,cust5911@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-19T23:45:00+05:30
2026-04-19,North,damaged_item,2,2,705,cust8703@example.com,damaged item issue reported,2026-04-19T23:45:00+05:30
2026-04-19,North,billing,1,1,705,cust4305@example.com,billing issue reported,2026-04-19T23:45:00+05:30
2026-04-19,North,product_query,0,1,705,cust1538@example.com,product query issue reported,2026-04-19T23:45:00+05:30
2026-04-19,South,late_delivery,3,3,597,cust8239@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-19T23:45:00+05:30
2026-04-19,South,damaged_item,1,1,597,cust6977@example.com,damaged item issue reported,2026-04-19T23:45:00+05:30
2026-04-19,South,billing,3,3,597,cust4881@example.com,billing issue reported,2026-04-19T23:45:00+05:30
2026-04-19,South,product_query,0,3,597,cust3505@example.com,product query issue reported,2026-04-19T23:45:00+05:30
2026-04-19,East,late_delivery,5,5,411,cust4067@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-19T23:45:00+05:30
2026-04-19,East,damaged_item,3,3,411,cust6668@example.com,damaged item issue reported,2026-04-19T23:45:00+05:30
2026-04-19,East,billing,2,2,411,cust677@example.com,billing issue reported,2026-04-19T23:45:00+05:30
2026-04-19,East,product_query,0,2,411,cust7093@example.com,product query issue reported,2026-04-19T23:45:00+05:30
2026-04-19,West,late_delivery,5,5,542,cust1493@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-19T23:45:00+05:30
2026-04-19,West,damaged_item,0,0,542,cust8765@example.com,damaged item issue reported,2026-04-19T23:45:00+05:30
2026-04-19,West,billing,1,1,542,cust997@example.com,billing issue reported,2026-04-19T23:45:00+05:30
2026-04-19,West,product_query,0,3,542,cust5543@example.com,product query issue reported,2026-04-19T23:45:00+05:30
2026-04-20,North,late_delivery,6,6,596,cust3953@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-20T23:45:00+05:30
2026-04-20,North,damaged_item,4,4,596,cust4390@example.com,damaged item issue reported,2026-04-20T23:45:00+05:30
2026-04-20,North,billing,2,2,596,cust3346@example.com,billing issue reported,2026-04-20T23:45:00+05:30
2026-04-20,North,product_query,0,4,596,cust4175@example.com,product query issue reported,2026-04-20T23:45:00+05:30
2026-04-20,South,late_delivery,2,2,505,cust6709@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-20T23:45:00+05:30
2026-04-20,South,damaged_item,1,1,505,cust3331@example.com,damaged item issue reported,2026-04-20T23:45:00+05:30
2026-04-20,South,billing,0,0,505,cust6233@example.com,billing issue reported,2026-04-20T23:45:00+05:30
2026-04-20,South,product_query,0,3,505,cust6598@example.com,product query issue reported,2026-04-20T23:45:00+05:30
2026-04-20,East,late_delivery,1,1,347,cust7705@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-20T23:45:00+05:30
2026-04-20,East,damaged_item,1,1,347,cust6227@example.com,damaged item issue reported,2026-04-20T23:45:00+05:30
2026-04-20,East,billing,0,0,347,cust9857@example.com,billing issue reported,2026-04-20T23:45:00+05:30
2026-04-20,East,product_query,0,0,347,cust7308@example.com,product query issue reported,2026-04-20T23:45:00+05:30
2026-04-20,West,late_delivery,2,2,458,cust9875@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-20T23:45:00+05:30
2026-04-20,West,damaged_item,1,1,458,cust4139@example.com,damaged item issue reported,2026-04-20T23:45:00+05:30
2026-04-20,West,billing,1,1,458,cust5645@example.com,billing issue reported,2026-04-20T23:45:00+05:30
2026-04-20,West,product_query,0,2,458,cust2110@example.com,product query issue reported,2026-04-20T23:45:00+05:30
2026-04-21,North,late_delivery,1,1,596,cust3286@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-21T23:45:00+05:30
2026-04-21,North,damaged_item,5,5,596,cust2154@example.com,damaged item issue reported,2026-04-21T23:45:00+05:30
2026-04-21,North,billing,2,2,596,cust7613@example.com,billing issue reported,2026-04-21T23:45:00+05:30
2026-04-21,North,product_query,0,1,596,cust5314@example.com,product query issue reported,2026-04-21T23:45:00+05:30
2026-04-21,South,late_delivery,6,6,505,cust6114@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-21T23:45:00+05:30
2026-04-21,South,damaged_item,0,0,505,cust4094@example.com,damaged item issue reported,2026-04-21T23:45:00+05:30
2026-04-21,South,billing,0,0,505,cust9855@example.com,billing issue reported,2026-04-21T23:45:00+05:30
2026-04-21,South,product_query,0,1,505,cust4503@example.com,product query issue reported,2026-04-21T23:45:00+05:30
2026-04-21,East,late_delivery,1,1,347,cust6044@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-21T23:45:00+05:30
2026-04-21,East,damaged_item,2,2,347,cust6322@example.com,damaged item issue reported,2026-04-21T23:45:00+05:30
2026-04-21,East,billing,0,0,347,cust5468@example.com,billing issue reported,2026-04-21T23:45:00+05:30
2026-04-21,East,product_query,0,0,347,cust6739@example.com,product query issue reported,2026-04-21T23:45:00+05:30
2026-04-21,West,late_delivery,5,5,458,cust912@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-21T23:45:00+05:30
2026-04-21,West,damaged_item,1,1,458,cust9948@example.com,damaged item issue reported,2026-04-21T23:45:00+05:30
2026-04-21,West,billing,1,1,458,cust9631@example.com,billing issue reported,2026-04-21T23:45:00+05:30
2026-04-21,West,product_query,0,1,458,cust2335@example.com,product query issue reported,2026-04-21T23:45:00+05:30
2026-04-22,North,late_delivery,4,4,596,cust8820@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-22T23:45:00+05:30
2026-04-22,North,damaged_item,2,2,596,cust1144@example.com,damaged item issue reported,2026-04-22T23:45:00+05:30
2026-04-22,North,billing,0,0,596,cust9826@example.com,billing issue reported,2026-04-22T23:45:00+05:30
2026-04-22,North,product_query,0,4,596,cust6762@example.com,product query issue reported,2026-04-22T23:45:00+05:30
2026-04-22,South,late_delivery,7,7,505,cust6603@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-22T23:45:00+05:30
2026-04-22,South,damaged_item,0,0,505,cust9342@example.com,damaged item issue reported,2026-04-22T23:45:00+05:30
2026-04-22,South,billing,1,1,505,cust2317@example.com,billing issue reported,2026-04-22T23:45:00+05:30
2026-04-22,South,product_query,0,4,505,cust4649@example.com,product query issue reported,2026-04-22T23:45:00+05:30
2026-04-22,East,late_delivery,1,1,347,cust8530@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-22T23:45:00+05:30
2026-04-22,East,damaged_item,4,4,347,cust6873@example.com,damaged item issue reported,2026-04-22T23:45:00+05:30
2026-04-22,East,billing,1,1,347,cust9089@example.com,billing issue reported,2026-04-22T23:45:00+05:30
2026-04-22,East,product_query,0,2,347,cust9615@example.com,product query issue reported,2026-04-22T23:45:00+05:30
2026-04-22,West,late_delivery,6,6,458,cust1201@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-22T23:45:00+05:30
